driverId,best_race_lap_ms,best_qualifying_ms,diff_ms
16,73709,98431.0,-24722.0
16,73709,92890.0,-19181.0
16,73709,85740.0,-12031.0
16,73709,102051.0,-28342.0
16,73709,99250.0,-25541.0
16,73709,86874.0,-13165.0
16,73709,93673.0,-19964.0
16,73709,122131.0,-48422.0
16,73709,96840.0,-23131.0
16,73709,84209.0,-10500.0
16,73709,117393.0,-43684.0
16,73709,88563.0,-14854.0
16,73709,78745.0,-5036.0
16,73709,77314.0,-3605.0
16,73709,70825.0,2884.0
16,73709,102603.0,-28894.0
16,73709,79142.0,-5433.0
16,73709,85136.0,-11427.0
16,73709,130238.0,-56529.0
16,73709,86588.0,-12879.0
16,73709,108324.0,-34615.0
16,73709,95364.0,-21655.0
16,73709,100766.0,-27057.0
16,73709,98378.0,-24669.0
16,73709,71943.0,1766.0
16,73709,102746.0,-29037.0
17,68966,86914.0,-17948.0
17,68966,94967.0,-26001.0
17,68966,92371.0,-23405.0
17,68966,80984.0,-12018.0
17,68966,86466.0,-17500.0
17,68966,75745.0,-6779.0
17,68966,77523.0,-8557.0
17,68966,75488.0,-6522.0
17,68966,79710.0,-10744.0
17,68966,75481.0,-6515.0
17,68966,80046.0,-11080.0
17,68966,98515.0,-29549.0
17,68966,106814.0,-37848.0
17,68966,96001.0,-27035.0
17,68966,105212.0,-36246.0
17,68966,78354.0,-9388.0
17,68966,95686.0,-26720.0
17,68966,72289.0,-3323.0
17,68966,86623.0,-17657.0
17,68966,95579.0,-26613.0
17,68966,92808.0,-23842.0
17,68966,83398.0,-14432.0
17,68966,76420.0,-7454.0
17,68966,76257.0,-7291.0
17,68966,72788.0,-3822.0
17,68966,75746.0,-6780.0
17,68966,80235.0,-11269.0
17,68966,91661.0,-22695.0
17,68966,80439.0,-11473.0
17,68966,88013.0,-19047.0
17,68966,83166.0,-14200.0
17,68966,106426.0,-37460.0
17,68966,85535.0,-16569.0
17,68966,96602.0,-27636.0
17,68966,72683.0,-3717.0
17,68966,92309.0,-23343.0
17,68966,94279.0,-25313.0
17,68966,86075.0,-17109.0
17,68966,83718.0,-14752.0
17,68966,90892.0,-21926.0
17,68966,75502.0,-6536.0
17,68966,73728.0,-4762.0
17,68966,83129.0,-14163.0
17,68966,76985.0,-8019.0
17,68966,72292.0,-3326.0
17,68966,76129.0,-7163.0
17,68966,75094.0,-6128.0
17,68966,80047.0,-11081.0
17,68966,87608.0,-18642.0
17,68966,83341.0,-14375.0
17,68966,106413.0,-37447.0
17,68966,91276.0,-22310.0
17,68966,71650.0,-2684.0
17,68966,90368.0,-21402.0
17,68966,77749.0,-8783.0
17,68966,71527.0,-2561.0
17,68966,75885.0,-6919.0
17,68966,81997.0,-13031.0
17,68966,75070.0,-6104.0
17,68966,83495.0,-14529.0
17,68966,87944.0,-18978.0
17,68966,82560.0,-13594.0
17,68966,108071.0,-39105.0
17,68966,73538.0,-4572.0
17,68966,107233.0,-38267.0
17,68966,95739.0,-26773.0
17,68966,81602.0,-12636.0
17,68966,98624.0,-29658.0
17,68966,99454.0,-30488.0
17,68966,95958.0,-26992.0
17,68966,85241.0,-16275.0
17,68966,94222.0,-25256.0
17,68966,95173.0,-26207.0
17,68966,94038.0,-25072.0
17,68966,80007.0,-11041.0
17,68966,74825.0,-5859.0
17,68966,87416.0,-18450.0
17,68966,78209.0,-9243.0
17,68966,91257.0,-22291.0
17,68966,80358.0,-11392.0
17,68966,98625.0,-29659.0
17,68966,104924.0,-35958.0
17,68966,83273.0,-14307.0
17,68966,106328.0,-37362.0
17,68966,,
17,68966,79668.0,-10702.0
17,68966,100272.0,-31306.0
17,68966,114318.0,-45352.0
17,68966,84035.0,-15069.0
17,68966,108210.0,-39244.0
17,68966,94808.0,-25842.0
17,68966,79995.0,-11029.0
17,68966,73826.0,-4860.0
17,68966,86295.0,-17329.0
17,68966,75373.0,-6407.0
17,68966,97662.0,-28696.0
17,68966,89758.0,-20792.0
17,68966,74340.0,-5374.0
17,68966,79184.0,-10218.0
17,68966,105778.0,-36812.0
17,68966,82433.0,-13467.0
17,68966,105908.0,-36942.0
17,68966,90853.0,-21887.0
17,68966,95659.0,-26693.0
17,68966,75637.0,-6671.0
17,68966,99925.0,-30959.0
17,68966,89367.0,-20401.0
17,68966,73851.0,-4885.0
17,68966,83015.0,-14049.0
17,68966,79615.0,-10649.0
17,68966,71662.0,-2696.0
17,68966,76237.0,-7271.0
17,68966,76182.0,-7216.0
17,68966,93066.0,-24100.0
17,68966,76308.0,-7342.0
17,68966,82647.0,-13681.0
17,68966,76775.0,-7809.0
17,68966,82027.0,-13061.0
17,68966,82754.0,-13788.0
17,68966,73269.0,-4303.0
17,68966,93106.0,-24140.0
17,68966,85805.0,-16839.0
17,68966,93715.0,-24749.0
17,68966,92625.0,-23659.0
17,68966,80921.0,-11955.0
17,68966,76514.0,-7548.0
17,68966,75725.0,-6759.0
17,68966,91797.0,-22831.0
17,68966,75148.0,-6182.0
17,68966,71286.0,-2320.0
17,68966,74798.0,-5832.0
17,68966,80004.0,-11038.0
17,68966,74802.0,-5836.0
17,68966,80730.0,-11764.0
17,68966,118729.0,-49763.0
17,68966,95286.0,-26320.0
17,68966,94571.0,-25605.0
17,68966,71665.0,-2699.0
17,68966,88279.0,-19313.0
17,68966,93204.0,-24238.0
17,68966,90592.0,-21626.0
17,68966,80442.0,-11476.0
17,68966,75042.0,-6076.0
17,68966,74584.0,-5618.0
17,68966,84395.0,-15429.0
17,68966,95179.0,-26213.0
17,68966,96468.0,-27502.0
17,68966,85454.0,-16488.0
17,68966,80981.0,-12015.0
17,68966,74019.0,-5053.0
17,68966,73429.0,-4463.0
17,68966,97163.0,-28197.0
17,68966,90399.0,-21433.0
17,68966,90079.0,-21113.0
17,68966,80474.0,-11508.0
17,68966,109376.0,-40410.0
17,68966,104732.0,-35766.0
17,68966,91156.0,-22190.0
17,68966,96468.0,-27502.0
17,68966,84508.0,-15542.0
17,68966,98821.0,-29855.0
17,68966,72099.0,-3133.0
17,68966,85651.0,-16685.0
17,68966,96461.0,-27495.0
17,68966,95700.0,-26734.0
17,68966,92637.0,-23671.0
17,68966,82977.0,-14011.0
17,68966,74381.0,-5415.0
17,68966,74346.0,-5380.0
17,68966,100395.0,-31429.0
17,68966,107276.0,-38310.0
17,68966,76500.0,-7534.0
17,68966,81715.0,-12749.0
17,68966,108392.0,-39426.0
17,68966,84809.0,-15843.0
17,68966,107475.0,-38509.0
17,68966,91090.0,-22124.0
17,68966,97242.0,-28276.0
17,68966,85327.0,-16361.0
17,68966,100978.0,-32012.0
17,68966,96174.0,-27208.0
17,68966,72581.0,-3615.0
17,68966,87827.0,-18861.0
17,68966,96449.0,-27483.0
17,68966,96148.0,-27182.0
17,68966,93078.0,-24112.0
17,68966,81570.0,-12604.0
17,68966,74181.0,-5215.0
17,68966,83247.0,-14281.0
17,68966,90220.0,-21254.0
17,68966,89608.0,-20642.0
17,68966,80503.0,-11537.0
17,68966,108641.0,-39675.0
17,68966,83968.0,-15002.0
17,68966,103152.0,-34186.0
17,68966,97464.0,-28498.0
17,68966,90915.0,-21949.0
17,68966,85047.0,-16081.0
17,68966,99957.0,-30991.0
17,68966,96441.0,-27475.0
17,68966,86689.0,-17723.0
17,68966,82972.0,-14006.0
18,69828,86259.0,-16431.0
18,69828,95208.0,-25380.0
18,69828,92362.0,-22534.0
18,69828,81211.0,-11383.0
18,69828,87298.0,-17470.0
18,69828,76101.0,-6273.0
18,69828,83565.0,-13737.0
18,69828,76306.0,-6478.0
18,69828,81631.0,-11803.0
18,69828,75701.0,-5873.0
18,69828,80332.0,-10504.0
18,69828,98880.0,-29052.0
18,69828,108211.0,-38383.0
18,69828,97006.0,-27178.0
18,69828,105133.0,-35305.0
18,69828,79100.0,-9272.0
18,69828,97053.0,-27225.0
18,69828,72810.0,-2982.0
18,69828,87264.0,-17436.0
18,69828,95913.0,-26085.0
18,69828,93731.0,-23903.0
18,69828,82120.0,-12292.0
18,69828,76457.0,-6629.0
18,69828,77522.0,-7694.0
18,69828,72998.0,-3170.0
18,69828,75584.0,-5756.0
18,69828,81335.0,-11507.0
18,69828,92983.0,-23155.0
18,69828,81737.0,-11909.0
18,69828,88220.0,-18392.0
18,69828,83021.0,-13193.0
18,69828,106955.0,-37127.0
18,69828,85454.0,-15626.0
18,69828,96771.0,-26943.0
18,69828,73469.0,-3641.0
18,69828,91549.0,-21721.0
18,69828,93527.0,-23699.0
18,69828,85229.0,-15401.0
18,69828,82988.0,-13160.0
18,69828,90755.0,-20927.0
18,69828,75150.0,-5322.0
18,69828,74982.0,-5154.0
18,69828,83247.0,-13419.0
18,69828,75814.0,-5986.0
18,69828,71865.0,-2037.0
18,69828,77495.0,-7667.0
18,69828,74378.0,-4550.0
18,69828,79943.0,-10115.0
18,69828,86872.0,-17044.0
18,69828,81572.0,-11744.0
18,69828,104662.0,-34834.0
18,69828,90268.0,-20440.0
18,69828,71742.0,-1914.0
18,69828,92594.0,-22766.0
18,69828,75217.0,-5389.0
18,69828,71277.0,-1449.0
18,69828,75051.0,-5223.0
18,69828,80207.0,-10379.0
18,69828,74759.0,-4931.0
18,69828,81302.0,-11474.0
18,69828,90063.0,-20235.0
18,69828,81369.0,-11541.0
18,69828,107978.0,-38150.0
18,69828,72696.0,-2868.0
18,69828,106141.0,-36313.0
18,69828,94801.0,-24973.0
18,69828,80786.0,-10958.0
18,69828,98073.0,-28245.0
18,69828,97245.0,-27417.0
18,69828,93429.0,-23601.0
18,69828,72805.0,-2977.0
18,69828,93828.0,-24000.0
18,69828,87135.0,-17307.0
18,69828,86733.0,-16905.0
18,69828,96628.0,-26800.0
18,69828,84855.0,-15027.0
18,69828,93784.0,-23956.0
18,69828,95533.0,-25705.0
18,69828,92842.0,-23014.0
18,69828,80192.0,-10364.0
18,69828,74902.0,-5074.0
18,69828,87230.0,-17402.0
18,69828,78663.0,-8835.0
18,69828,91568.0,-21740.0
18,69828,80707.0,-10879.0
18,69828,98531.0,-28703.0
18,69828,105251.0,-35423.0
18,69828,82955.0,-13127.0
18,69828,107141.0,-37313.0
18,69828,90880.0,-21052.0
18,69828,82504.0,-12676.0
18,69828,100148.0,-30320.0
18,69828,115168.0,-45340.0
18,69828,84531.0,-14703.0
18,69828,112211.0,-42383.0
18,69828,94979.0,-25151.0
18,69828,80991.0,-11163.0
18,69828,74637.0,-4809.0
18,69828,86781.0,-16953.0
18,69828,75520.0,-5692.0
18,69828,98210.0,-28382.0
18,69828,91435.0,-21607.0
18,69828,74427.0,-4599.0
18,69828,81292.0,-11464.0
18,69828,106206.0,-36378.0
18,69828,82084.0,-12256.0
18,69828,105944.0,-36116.0
18,69828,91378.0,-21550.0
18,69828,96731.0,-26903.0
18,69828,79288.0,-9460.0
18,69828,99823.0,-29995.0
18,69828,88682.0,-18854.0
18,69828,74504.0,-4676.0
18,69828,83381.0,-13553.0
18,69828,78704.0,-8876.0
18,69828,69935.0,-107.0
18,69828,78205.0,-8377.0
18,69828,93395.0,-23567.0
18,69828,77077.0,-7249.0
18,69828,,
18,69828,78085.0,-8257.0
18,69828,83847.0,-14019.0
18,69828,82301.0,-12473.0
18,69828,72695.0,-2867.0
18,69828,93474.0,-23646.0
18,69828,84998.0,-15170.0
18,69828,94221.0,-24393.0
18,69828,90856.0,-21028.0
18,69828,79753.0,-9925.0
18,69828,77575.0,-7747.0
18,69828,74396.0,-4568.0
18,69828,89245.0,-19417.0
18,69828,72341.0,-2513.0
18,69828,70820.0,-992.0
18,69828,73995.0,-4167.0
18,69828,78580.0,-8752.0
18,69828,73674.0,-3846.0
18,69828,79700.0,-9872.0
18,69828,120237.0,-50409.0
18,69828,94295.0,-24467.0
18,69828,95157.0,-25329.0
18,69828,71092.0,-1264.0
18,69828,90616.0,-20788.0
18,69828,93616.0,-23788.0
18,69828,90957.0,-21129.0
18,69828,80464.0,-10636.0
18,69828,84779.0,-14951.0
18,69828,95200.0,-25372.0
18,69828,94421.0,-24593.0
18,69828,85982.0,-16154.0
18,69828,81996.0,-12168.0
18,69828,73997.0,-4169.0
18,69828,73838.0,-4010.0
18,69828,97645.0,-27817.0
18,69828,91898.0,-22070.0
18,69828,91288.0,-21460.0
18,69828,80024.0,-10196.0
18,69828,121813.0,-51985.0
18,69828,104804.0,-34976.0
18,69828,90475.0,-20647.0
18,69828,96126.0,-26298.0
18,69828,84950.0,-15122.0
18,69828,98631.0,-28803.0
18,69828,72283.0,-2455.0
18,69828,85074.0,-15246.0
18,69828,96368.0,-26540.0
18,69828,95942.0,-26114.0
18,69828,92711.0,-22883.0
18,69828,82944.0,-13116.0
18,69828,75536.0,-5708.0
18,69828,74680.0,-4852.0
18,69828,98563.0,-28735.0
18,69828,108044.0,-38216.0
18,69828,76507.0,-6679.0
18,69828,81583.0,-11755.0
18,69828,107573.0,-37745.0
18,69828,84133.0,-14305.0
18,69828,106939.0,-37111.0
18,69828,91290.0,-21462.0
18,69828,98441.0,-28613.0
18,69828,85467.0,-15639.0
18,69828,101290.0,-31462.0
18,69828,97565.0,-27737.0
18,69828,72513.0,-2685.0
18,69828,90357.0,-20529.0
18,69828,97117.0,-27289.0
18,69828,95784.0,-25956.0
18,69828,93702.0,-23874.0
18,69828,82355.0,-12527.0
18,69828,75647.0,-5819.0
18,69828,84021.0,-14193.0
18,69828,91649.0,-21821.0
18,69828,90269.0,-20441.0
18,69828,80777.0,-10949.0
18,69828,108641.0,-38813.0
18,69828,84515.0,-14687.0
18,69828,104282.0,-34454.0
18,69828,98365.0,-28537.0
18,69828,91827.0,-21999.0
18,69828,85458.0,-15630.0
18,69828,101200.0,-31372.0
18,69828,98217.0,-28389.0
18,69828,86398.0,-16570.0
18,69828,91396.0,-21568.0
18,69828,120889.0,-51061.0
18,69828,94387.0,-24559.0
18,69828,82777.0,-12949.0
18,69828,116963.0,-47135.0
18,69828,87335.0,-17507.0
18,69828,77890.0,-8062.0
18,69828,76182.0,-6354.0
18,69828,69780.0,48.0
18,69828,96579.0,-26751.0
18,69828,78193.0,-8365.0
18,69828,84294.0,-14466.0
18,69828,129272.0,-59444.0
18,69828,85379.0,-15551.0
18,69828,106943.0,-37115.0
18,69828,94317.0,-24489.0
18,69828,99121.0,-29293.0
18,69828,97655.0,-27827.0
18,69828,70930.0,-1102.0
18,69828,101875.0,-32047.0
18,69828,91422.0,-21594.0
18,69828,101636.0,-31808.0
18,69828,99276.0,-29448.0
18,69828,87813.0,-17985.0
18,69828,77093.0,-7265.0
18,69828,72632.0,-2804.0
18,69828,95207.0,-25379.0
18,69828,84739.0,-14911.0
18,69828,110978.0,-41150.0
18,69828,86058.0,-16230.0
18,69828,105891.0,-36063.0
18,69828,95664.0,-25836.0
18,69828,99739.0,-29911.0
18,69828,120261.0,-50433.0
18,69828,,
18,69828,73425.0,-3597.0
18,69828,102570.0,-32742.0
18,69828,86304.0,-16476.0
18,69828,91976.0,-22148.0
18,69828,97593.0,-27765.0
18,69828,97701.0,-27873.0
18,69828,84348.0,-14520.0
18,69828,75352.0,-5524.0
18,69828,74437.0,-4609.0
18,69828,105804.0,-35976.0
18,69828,67572.0,2256.0
18,69828,92788.0,-22960.0
18,69828,81597.0,-11769.0
18,69828,75909.0,-6081.0
18,69828,108051.0,-38223.0
18,69828,83399.0,-13571.0
18,69828,105144.0,-35316.0
18,69828,94431.0,-24603.0
18,69828,92851.0,-23023.0
18,69828,98327.0,-28499.0
18,69828,80673.0,-10845.0
18,69828,73276.0,-3448.0
18,69828,101158.0,-31330.0
18,69828,73453.0,-3625.0
18,69828,,
19,74066,89059.0,-14993.0
19,74066,97481.0,-23415.0
19,74066,94140.0,-20074.0
19,74066,83318.0,-9252.0
19,74066,86909.0,-12843.0
19,74066,96816.0,-22750.0
19,74066,93082.0,-19016.0
19,74066,82295.0,-8229.0
19,74066,78250.0,-4184.0
19,74066,77542.0,-3476.0
19,74066,73164.0,902.0
19,74066,76366.0,-2300.0
19,74066,81448.0,-7382.0
19,74066,92451.0,-18385.0
19,74066,81018.0,-6952.0
19,74066,88002.0,-13936.0
19,74066,83274.0,-9208.0
19,74066,108199.0,-34133.0
19,74066,87564.0,-13498.0
19,74066,97203.0,-23137.0
19,74066,74596.0,-530.0
19,74066,94866.0,-20800.0
20,56905,85842.0,-28937.0
20,56905,95648.0,-38743.0
20,56905,93562.0,-36657.0
20,56905,82108.0,-25203.0
20,56905,87412.0,-30507.0
20,56905,76955.0,-20050.0
20,56905,,
20,56905,75816.0,-18911.0
20,56905,80109.0,-23204.0
20,56905,75420.0,-18515.0
20,56905,80144.0,-23239.0
20,56905,97842.0,-40937.0
20,56905,106804.0,-49899.0
20,56905,95464.0,-38559.0
20,56905,104261.0,-47356.0
20,56905,77714.0,-20809.0
20,56905,95386.0,-38481.0
20,56905,71845.0,-14940.0
20,56905,72644.0,-15739.0
20,56905,82177.0,-25272.0
20,56905,89408.0,-32503.0
20,56905,83351.0,-26446.0
20,56905,107581.0,-50676.0
20,56905,85909.0,-29004.0
20,56905,96891.0,-39986.0
20,56905,73058.0,-16153.0
20,56905,85121.0,-28216.0
20,56905,94276.0,-37371.0
20,56905,95130.0,-38225.0
20,56905,92474.0,-35569.0
20,56905,80220.0,-23315.0
20,56905,74879.0,-17974.0
20,56905,87016.0,-30111.0
20,56905,78119.0,-21214.0
20,56905,91430.0,-34525.0
20,56905,80604.0,-23699.0
20,56905,98273.0,-41368.0
20,56905,104592.0,-47687.0
20,56905,83545.0,-26640.0
20,56905,106362.0,-49457.0
20,56905,90341.0,-33436.0
20,56905,85009.0,-28104.0
20,56905,99984.0,-43079.0
20,56905,113883.0,-56978.0
20,56905,83919.0,-27014.0
20,56905,106828.0,-49923.0
20,56905,94558.0,-37653.0
20,56905,80101.0,-23196.0
20,56905,74227.0,-17322.0
20,56905,86729.0,-29824.0
20,56905,75420.0,-18515.0
20,56905,97587.0,-40682.0
20,56905,89615.0,-32710.0
20,56905,73791.0,-16886.0
20,56905,78773.0,-21868.0
20,56905,106127.0,-49222.0
20,56905,82675.0,-25770.0
20,56905,105457.0,-48552.0
20,56905,90785.0,-33880.0
20,56905,95585.0,-38680.0
20,56905,75519.0,-18614.0
20,56905,99394.0,-42489.0
20,56905,83529.0,-26624.0
20,56905,94870.0,-37965.0
20,56905,93706.0,-36801.0
20,56905,85049.0,-28144.0
20,56905,81181.0,-24276.0
20,56905,73556.0,-16651.0
20,56905,73014.0,-16109.0
20,56905,96975.0,-40070.0
20,56905,90431.0,-33526.0
20,56905,90216.0,-33311.0
20,56905,79815.0,-22910.0
20,56905,108298.0,-51393.0
20,56905,104381.0,-47476.0
20,56905,90466.0,-33561.0
20,56905,96042.0,-39137.0
20,56905,84178.0,-27273.0
20,56905,98481.0,-41576.0
20,56905,71918.0,-15013.0
20,56905,85668.0,-28763.0
20,56905,96634.0,-39729.0
20,56905,96031.0,-39126.0
20,56905,92422.0,-35517.0
20,56905,82884.0,-25979.0
20,56905,75234.0,-18329.0
20,56905,73784.0,-16879.0
20,56905,98086.0,-41181.0
20,56905,106279.0,-49374.0
20,56905,76393.0,-19488.0
20,56905,81407.0,-24502.0
20,56905,108792.0,-51887.0
20,56905,84687.0,-27782.0
20,56905,106791.0,-49886.0
20,56905,90839.0,-33934.0
20,56905,97316.0,-40411.0
20,56905,85283.0,-28378.0
20,56905,101073.0,-44168.0
20,56905,95657.0,-38752.0
20,56905,72760.0,-15855.0
20,56905,87407.0,-30502.0
20,56905,97245.0,-40340.0
20,56905,95343.0,-38438.0
20,56905,92584.0,-35679.0
20,56905,81054.0,-24149.0
20,56905,73980.0,-17075.0
20,56905,82318.0,-25413.0
20,56905,90211.0,-33306.0
20,56905,89501.0,-32596.0
20,56905,79426.0,-22521.0
20,56905,108646.0,-51741.0
20,56905,83755.0,-26850.0
20,56905,102841.0,-45936.0
20,56905,97202.0,-40297.0
20,56905,91089.0,-34184.0
20,56905,84119.0,-27214.0
20,56905,100075.0,-43170.0
20,56905,96338.0,-39433.0
20,56905,85381.0,-28476.0
20,56905,91931.0,-35026.0
20,56905,117654.0,-60749.0
20,56905,94985.0,-38080.0
20,56905,82275.0,-25370.0
20,56905,114499.0,-57594.0
20,56905,87052.0,-30147.0
20,56905,76547.0,-19642.0
20,56905,75548.0,-18643.0
20,56905,69801.0,-12896.0
20,56905,96410.0,-39505.0
20,56905,77577.0,-20672.0
20,56905,83201.0,-26296.0
20,56905,127717.0,-70812.0
20,56905,85436.0,-28531.0
20,56905,105902.0,-48997.0
20,56905,94432.0,-37527.0
20,56905,100052.0,-43147.0
20,56905,99621.0,-42716.0
20,56905,70938.0,-14033.0
20,56905,87742.0,-30837.0
20,56905,99632.0,-42727.0
20,56905,96687.0,-39782.0
20,56905,92982.0,-36077.0
20,56905,85458.0,-28553.0
20,56905,75849.0,-18944.0
20,56905,77344.0,-20439.0
20,56905,68810.0,-11905.0
20,56905,93547.0,-36642.0
20,56905,82739.0,-25834.0
20,56905,108761.0,-51856.0
20,56905,83577.0,-26672.0
20,56905,103885.0,-46980.0
20,56905,93245.0,-36340.0
20,56905,97965.0,-41060.0
20,56905,118596.0,-61691.0
20,56905,79850.0,-22945.0
20,56905,71804.0,-14899.0
20,56905,102941.0,-46036.0
20,56905,84675.0,-27770.0
20,56905,90012.0,-33107.0
20,56905,96183.0,-39278.0
20,56905,96123.0,-39218.0
20,56905,83334.0,-26429.0
20,56905,74318.0,-17413.0
20,56905,72990.0,-16085.0
20,56905,103966.0,-47061.0
20,56905,66602.0,-9697.0
20,56905,90711.0,-33806.0
20,56905,80874.0,-23969.0
20,56905,75315.0,-18410.0
20,56905,107108.0,-50203.0
20,56905,81972.0,-25067.0
20,56905,109116.0,-52211.0
20,56905,93584.0,-36679.0
20,56905,91028.0,-34123.0
20,56905,96358.0,-39453.0
20,56905,79381.0,-22476.0
20,56905,71495.0,-14590.0
20,56905,99661.0,-42756.0
20,56905,82456.0,-25551.0
20,56905,91864.0,-34959.0
20,56905,89247.0,-32342.0
20,56905,93194.0,-36289.0
20,56905,79200.0,-22295.0
20,56905,72221.0,-15316.0
20,56905,71789.0,-14884.0
20,56905,101841.0,-44936.0
20,56905,64293.0,-7388.0
20,56905,87356.0,-30451.0
20,56905,76276.0,-19371.0
20,56905,102795.0,-45890.0
20,56905,96223.0,-39318.0
20,56905,99491.0,-42586.0
20,56905,,
20,56905,87791.0,-30886.0
20,56905,93347.0,-36442.0
20,56905,76488.0,-19583.0
20,56905,68360.0,-11455.0
20,56905,96777.0,-39872.0
20,56905,81838.0,-24933.0
20,56905,87958.0,-31053.0
20,56905,91095.0,-34190.0
20,56905,101498.0,-44593.0
20,56905,76305.0,-19400.0
20,56905,71039.0,-14134.0
20,56905,70764.0,-13859.0
20,56905,90400.0,-33495.0
20,56905,63464.0,-6559.0
20,56905,85936.0,-29031.0
20,56905,71212.0,-14307.0
20,56905,76666.0,-19761.0
20,56905,101501.0,-44596.0
20,56905,79280.0,-22375.0
20,56905,96628.0,-39723.0
20,56905,91943.0,-35038.0
20,56905,88279.0,-31374.0
20,56905,92298.0,-35393.0
20,56905,74970.0,-18065.0
20,56905,67374.0,-10469.0
20,56905,95125.0,-38220.0
20,56905,81190.0,-24285.0
20,56905,88160.0,-31255.0
20,56905,91848.0,-34943.0
20,56905,100797.0,-43892.0
20,56905,76272.0,-19367.0
20,56905,70947.0,-14042.0
20,56905,70240.0,-13335.0
20,56905,89506.0,-32601.0
20,56905,63667.0,-6762.0
20,56905,85787.0,-28882.0
20,56905,,
20,56905,75071.0,-18166.0
20,56905,103037.0,-46132.0
20,56905,79457.0,-22552.0
20,56905,96437.0,-39532.0
20,56905,92053.0,-35148.0
20,56905,87064.0,-30159.0
20,56905,75170.0,-18265.0
20,56905,92041.0,-35136.0
20,56905,67631.0,-10726.0
20,56905,95339.0,-38434.0
20,56905,64206.0,-7301.0
20,56905,79545.0,-22640.0
20,56905,74774.0,-17869.0
20,56905,86339.0,-29434.0
20,56905,87078.0,-30173.0
20,56905,77168.0,-20263.0
20,56905,103261.0,-46356.0
20,56905,81151.0,-24246.0
20,56905,76858.0,-19953.0
20,56905,93609.0,-36704.0
20,56905,86738.0,-29833.0
20,56905,77446.0,-20541.0
20,56905,75385.0,-18480.0
20,56905,115169.0,-58264.0
20,56905,89142.0,-32237.0
20,56905,54175.0,2730.0
20,56905,96631.0,-39726.0
20,56905,92056.0,-35151.0
20,56905,75394.0,-18489.0
20,56905,78970.0,-22065.0
20,56905,78079.0,-21174.0
20,56905,71309.0,-14404.0
20,56905,102224.0,-45319.0
20,56905,91767.0,-34862.0
20,56905,64875.0,-7970.0
20,56905,64493.0,-7588.0
20,56905,87103.0,-30198.0
20,56905,76750.0,-19845.0
20,56905,116814.0,-59909.0
20,56905,70731.0,-13826.0
20,56905,80913.0,-24008.0
20,56905,106573.0,-49668.0
20,56905,84795.0,-27890.0
20,56905,95281.0,-38376.0
20,56905,77502.0,-20597.0
20,56905,69399.0,-12494.0
20,56905,82146.0,-25241.0
20,56905,89198.0,-32293.0
20,56905,84225.0,-27320.0
20,56905,81149.0,-24244.0
20,56905,79957.0,-23052.0
20,56905,90214.0,-33309.0
20,56905,80954.0,-24049.0
20,56905,72613.0,-15708.0
20,56905,103091.0,-46186.0
20,56905,94512.0,-37607.0
20,56905,102666.0,-45761.0
20,56905,67083.0,-10178.0
20,56905,93276.0,-36371.0
20,56905,79273.0,-22368.0
20,56905,106344.0,-49439.0
20,56905,72391.0,-15486.0
20,56905,82636.0,-25731.0
20,56905,114380.0,-57475.0
20,56905,90554.0,-33649.0
20,56905,96398.0,-39493.0
20,56905,80419.0,-23514.0
20,56905,71678.0,-14773.0
20,56905,84961.0,-28056.0
21,71019,87207.0,-16188.0
21,71019,96240.0,-25221.0
21,71019,93501.0,-22482.0
21,71019,82516.0,-11497.0
21,71019,87807.0,-16788.0
21,71019,77823.0,-6804.0
21,71019,79165.0,-8146.0
21,71019,76971.0,-5952.0
21,71019,81885.0,-10866.0
21,71019,76963.0,-5944.0
21,71019,81670.0,-10651.0
21,71019,99268.0,-28249.0
21,71019,108447.0,-37428.0
21,71019,96280.0,-25261.0
21,71019,,
21,71019,79910.0,-8891.0
21,71019,97739.0,-26720.0
21,71019,73426.0,-2407.0
21,71019,85944.0,-14925.0
21,71019,95706.0,-24687.0
21,71019,92889.0,-21870.0
21,71019,81677.0,-10658.0
21,71019,76054.0,-5035.0
21,71019,76288.0,-5269.0
21,71019,72603.0,-1584.0
21,71019,75227.0,-4208.0
21,71019,80042.0,-9023.0
21,71019,92010.0,-20991.0
21,71019,80590.0,-9571.0
21,71019,87880.0,-16861.0
21,71019,83325.0,-12306.0
21,71019,106603.0,-35584.0
21,71019,86033.0,-15014.0
21,71019,97290.0,-26271.0
21,71019,72968.0,-1949.0
21,71019,91831.0,-20812.0
21,71019,93623.0,-22604.0
21,71019,85635.0,-14616.0
21,71019,83771.0,-12752.0
21,71019,91197.0,-20178.0
21,71019,74709.0,-3690.0
21,71019,73647.0,-2628.0
21,71019,80594.0,-9575.0
21,71019,75178.0,-4159.0
21,71019,71200.0,-181.0
21,71019,75901.0,-4882.0
21,71019,74540.0,-3521.0
21,71019,80154.0,-9135.0
21,71019,87346.0,-16327.0
21,71019,81722.0,-10703.0
21,71019,104336.0,-33317.0
21,71019,90306.0,-19287.0
21,71019,71461.0,-442.0
21,71019,91566.0,-20547.0
21,71019,75577.0,-4558.0
21,71019,71290.0,-271.0
21,71019,74887.0,-3868.0
21,71019,81010.0,-9991.0
21,71019,74927.0,-3908.0
21,71019,81333.0,-10314.0
21,71019,87039.0,-16020.0
21,71019,82068.0,-11049.0
21,71019,106497.0,-35478.0
21,71019,72558.0,-1539.0
21,71019,106276.0,-35257.0
21,71019,94401.0,-23382.0
